8581,9910,735833,1,1,3,5,7,9,3,5,7,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,62,36,65,1,71,42,65,1,36,33,42,0,55,59,38,1,41,48,50,0,55,55,59,0,-1
9906,8306,735832,1,2,4,8,6,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,57,50,50,1,61,62,49,1,49,42,52,0,48,55,44,1,53,42,53,1,53,39,57,0,1
9864,8302,735831,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,42,51,36,1,41,40,50,1,47,37,52,1,53,53,53,1,53,52,60,1,42,48,59,0,0
8315,8634,735833,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,46,46,39,1,50,60,36,0,49,57,50,0,36,35,51,0,36,49,56,0,61,65,65,0,-1
7878,8372,735834,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,57,50,59,1,61,63,51,1,48,45,62,0,62,51,52,1,59,55,52,1,37,56,49,0,-1
8558,8305,735832,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,50,52,44,1,52,60,40,0,37,40,45,0,34,41,38,1,55,39,49,1,43,42,49,0,1
8603,10205,735833,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,59,49,37,1,59,43,53,1,58,49,58,0,48,42,36,0,36,52,55,0,47,48,44,0,0
9869,8633,735833,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,55,48,50,1,62,59,38,1,45,54,41,0,50,57,46,0,61,41,63,0,52,60,63,0,0
9783,8560,735832,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,53,55,47,1,38,52,55,1,45,50,59,1,60,52,50,1,54,60,52,1,49,53,53,0,0
8370,10267,735832,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,29,52,44,1,44,44,47,1,54,52,63,0,35,46,35,1,37,51,58,1,49,45,53,0,0
8372,8370,735903,1,4,6,2,8,5,4,6,3,7,5,1,2,4,6,8,7,4,6,3,5,5,1,3,3,3,3,8,6,6,8,8,11,1,3,3,3,3,8,6,6,8,8,11,62,51,52,1,59,55,52,1,37,56,49,0,29,52,44,1,44,44,47,1,54,52,63,0,1
8305,8634,735902,1,2,4,6,8,2,4,6,8,4,6,1,4,6,2,8,3,7,5,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,34,41,38,1,55,39,49,1,43,42,49,0,36,35,51,0,36,49,56,0,61,65,65,0,-1
10205,8302,735902,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,48,42,36,0,36,52,55,0,47,48,44,0,53,53,53,1,53,52,60,1,42,48,59,0,1
8633,8306,735902,1,4,6,2,8,3,5,7,5,7,3,1,2,4,6,8,5,7,4,6,3,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,8,8,6,6,8,11,50,57,46,0,61,41,63,0,52,60,63,0,48,55,44,1,53,42,53,1,53,39,57,0,1
8560,9910,735902,1,2,4,6,8,4,6,3,5,7,5,1,4,6,2,8,3,7,5,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,60,52,50,1,54,60,52,1,49,53,53,0,55,59,38,1,41,48,50,0,55,55,59,0,-1
10267,8581,735902,1,2,4,6,8,2,4,6,5,8,5,1,2,4,8,6,5,6,2,4,8,5,1,3,3,3,3,8,8,8,6,8,11,1,3,3,3,3,6,8,8,8,8,11,35,46,35,1,37,51,58,1,49,45,53,0,62,36,65,1,71,42,65,1,36,33,42,0,1
9783,9906,735901,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,53,55,47,1,38,52,55,1,45,50,59,1,57,50,50,1,61,62,49,1,49,42,52,0,0
9869,9864,735903,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,55,48,50,1,62,59,38,1,45,54,41,0,42,51,36,1,41,40,50,1,47,37,52,1,1
8603,8315,735903,1,2,4,6,8,2,6,4,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,59,49,37,1,59,43,53,1,58,49,58,0,46,46,39,1,50,60,36,0,49,57,50,0,-1
8558,7878,735903,1,4,6,2,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,50,52,44,1,52,60,40,0,37,40,45,0,57,50,59,1,61,63,51,1,48,45,62,0,0
8372,8305,735909,1,2,4,6,8,4,6,8,2,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,62,51,52,1,59,55,52,1,37,56,49,0,34,41,38,1,55,39,49,1,43,42,49,0,1
8634,10205,735910,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,36,35,51,0,36,49,56,0,61,65,65,0,48,42,36,0,36,52,55,0,47,48,44,0,1
8302,8633,735910,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,53,53,53,1,53,52,60,1,42,48,59,0,50,57,46,0,61,41,63,0,52,60,63,0,1
8306,8560,735908,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,48,55,44,1,53,42,53,1,53,39,57,0,60,52,50,1,54,60,52,1,49,53,53,0,1
9910,10267,735909,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,55,59,38,1,41,48,50,0,55,55,59,0,35,46,35,1,37,51,58,1,49,45,53,0,-1
8581,9783,735909,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,62,36,65,1,71,42,65,1,36,33,42,0,53,55,47,1,38,52,55,1,45,50,59,1,0
9906,9869,735910,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,57,50,50,1,61,62,49,1,49,42,52,0,55,48,50,1,62,59,38,1,45,54,41,0,1
9864,8603,735909,1,2,4,6,8,4,6,3,7,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,42,51,36,1,41,40,50,1,47,37,52,1,59,49,37,1,59,43,53,1,58,49,58,0,-1
8315,8558,735910,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,46,46,39,1,50,60,36,0,49,57,50,0,50,52,44,1,52,60,40,0,37,40,45,0,1
8370,7878,735909,1,2,4,8,6,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,29,52,44,1,44,44,47,1,54,52,63,0,57,50,59,1,61,63,51,1,48,45,62,0,1
8305,8370,735925,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,34,41,38,1,55,39,49,1,43,42,49,0,29,52,44,1,44,44,47,1,54,52,63,0,0
10205,8372,735924,1,2,4,6,8,2,4,6,8,4,6,1,4,6,8,2,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,48,42,36,0,36,52,55,0,47,48,44,0,62,51,52,1,59,55,52,1,37,56,49,0,0
8633,8634,735923,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,50,57,46,0,61,41,63,0,52,60,63,0,36,35,51,0,36,49,56,0,61,65,65,0,-1
8560,8302,735923,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,60,52,50,1,54,60,52,1,49,53,53,0,53,53,53,1,53,52,60,1,42,48,59,0,1
10267,8306,735923,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,35,46,35,1,37,51,58,1,49,45,53,0,48,55,44,1,53,42,53,1,53,39,57,0,0
9783,9910,735923,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,53,55,47,1,38,52,55,1,45,50,59,1,55,59,38,1,41,48,50,0,55,55,59,0,1
9869,8581,735924,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,55,48,50,1,62,59,38,1,45,54,41,0,62,36,65,1,71,42,65,1,36,33,42,0,-1
8603,9906,735924,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,59,49,37,1,59,43,53,1,58,49,58,0,57,50,50,1,61,62,49,1,49,42,52,0,-1
8558,9864,735923,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,50,52,44,1,52,60,40,0,37,40,45,0,42,51,36,1,41,40,50,1,47,37,52,1,1
7878,8315,735924,1,2,4,6,8,4,6,3,7,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,57,50,59,1,61,63,51,1,48,45,62,0,46,46,39,1,50,60,36,0,49,57,50,0,1
8305,10205,735931,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,34,41,38,1,55,39,49,1,43,42,49,0,48,42,36,0,36,52,55,0,47,48,44,0,1
8372,8633,735931,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,62,51,52,1,59,55,52,1,37,56,49,0,50,57,46,0,61,41,63,0,52,60,63,0,-1
8634,8560,735930,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,36,35,51,0,36,49,56,0,61,65,65,0,60,52,50,1,54,60,52,1,49,53,53,0,1
8302,10267,735931,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,6,2,4,8,6,4,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,53,53,53,1,53,52,60,1,42,48,59,0,35,46,35,1,37,51,58,1,49,45,53,0,1
8306,9783,735930,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,48,55,44,1,53,42,53,1,53,39,57,0,53,55,47,1,38,52,55,1,45,50,59,1,-1
9910,9869,735930,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,5,7,3,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,55,59,38,1,41,48,50,0,55,55,59,0,55,48,50,1,62,59,38,1,45,54,41,0,1
8581,8603,735929,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,62,36,65,1,71,42,65,1,36,33,42,0,59,49,37,1,59,43,53,1,58,49,58,0,-1
9906,8558,735930,1,2,4,6,8,2,4,6,8,4,6,1,2,4,8,6,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,57,50,50,1,61,62,49,1,49,42,52,0,50,52,44,1,52,60,40,0,37,40,45,0,1
9864,7878,735930,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,42,51,36,1,41,40,50,1,47,37,52,1,57,50,59,1,61,63,51,1,48,45,62,0,0
8370,8315,735931,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,29,52,44,1,44,44,47,1,54,52,63,0,46,46,39,1,50,60,36,0,49,57,50,0,-1
10205,8370,735938,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,48,42,36,0,36,52,55,0,47,48,44,0,29,52,44,1,44,44,47,1,54,52,63,0,1
8633,8305,735937,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,8,8,8,8,11,50,57,46,0,61,41,63,0,52,60,63,0,34,41,38,1,55,39,49,1,43,42,49,0,1
8560,8372,735938,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,60,52,50,1,54,60,52,1,49,53,53,0,62,51,52,1,59,55,52,1,37,56,49,0,1
10267,8634,735937,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,10,10,10,35,46,35,1,37,51,58,1,49,45,53,0,36,35,51,0,36,49,56,0,61,65,65,0,0
9783,8302,735937,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,53,55,47,1,38,52,55,1,45,50,59,1,53,53,53,1,53,52,60,1,42,48,59,0,0
9869,8306,735938,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,55,48,50,1,62,59,38,1,45,54,41,0,48,55,44,1,53,42,53,1,53,39,57,0,1
8603,9910,735937,1,2,4,6,8,4,6,3,5,7,5,1,6,2,4,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,59,49,37,1,59,43,53,1,58,49,58,0,55,59,38,1,41,48,50,0,55,55,59,0,0
8558,8581,735939,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,50,52,44,1,52,60,40,0,37,40,45,0,62,36,65,1,71,42,65,1,36,33,42,0,0
7878,9906,735937,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,57,50,59,1,61,63,51,1,48,45,62,0,57,50,50,1,61,62,49,1,49,42,52,0,-1
8315,9864,735938,1,2,4,6,8,4,6,3,5,7,5,1,1,3,5,7,9,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,3,7,7,7,7,11,46,46,39,1,50,60,36,0,49,57,50,0,42,51,36,1,41,40,50,1,47,37,52,1,0
10205,8633,735945,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,7,4,6,3,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,8,8,6,6,8,11,48,42,36,0,36,52,55,0,47,48,44,0,50,57,46,0,61,41,63,0,52,60,63,0,1
8305,8560,735943,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,34,41,38,1,55,39,49,1,43,42,49,0,60,52,50,1,54,60,52,1,49,53,53,0,0
8372,10267,735945,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,6,8,4,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,8,8,8,11,62,51,52,1,59,55,52,1,37,56,49,0,35,46,35,1,37,51,58,1,49,45,53,0,0
8634,9783,735944,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,36,35,51,0,36,49,56,0,61,65,65,0,53,55,47,1,38,52,55,1,45,50,59,1,0
8302,9869,735944,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,53,53,53,1,53,52,60,1,42,48,59,0,55,48,50,1,62,59,38,1,45,54,41,0,1
8306,8603,735944,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,8,6,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,48,55,44,1,53,42,53,1,53,39,57,0,59,49,37,1,59,43,53,1,58,49,58,0,1
9910,8558,735944,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,55,59,38,1,41,48,50,0,55,55,59,0,50,52,44,1,52,60,40,0,37,40,45,0,1
8581,7878,735944,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,62,36,65,1,71,42,65,1,36,33,42,0,57,50,59,1,61,63,51,1,48,45,62,0,-1
9906,8315,735945,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,57,50,50,1,61,62,49,1,49,42,52,0,46,46,39,1,50,60,36,0,49,57,50,0,1
8370,9864,735945,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,29,52,44,1,44,44,47,1,54,52,63,0,42,51,36,1,41,40,50,1,47,37,52,1,-1
8633,8370,735952,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,50,57,46,0,61,41,63,0,52,60,63,0,29,52,44,1,44,44,47,1,54,52,63,0,1
8560,10205,735952,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,60,52,50,1,54,60,52,1,49,53,53,0,48,42,36,0,36,52,55,0,47,48,44,0,-1
10267,8305,735951,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,35,46,35,1,37,51,58,1,49,45,53,0,34,41,38,1,55,39,49,1,43,42,49,0,0
9783,8372,735951,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,53,55,47,1,38,52,55,1,45,50,59,1,62,51,52,1,59,55,52,1,37,56,49,0,1
9869,8634,736011,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,55,48,50,1,62,59,38,1,45,54,41,0,36,35,51,0,36,49,56,0,61,65,65,0,-1
8603,8302,735951,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,59,49,37,1,59,43,53,1,58,49,58,0,53,53,53,1,53,52,60,1,42,48,59,0,0
